Radius	Area	AreaStd	AreaMin	AreaMax	ImageJ	ImageJStd	ImageJMin	ImageJMax	Crofton2	Crofton2Std	Crofton2Min	Crofton2Max	Crofton4	Crofton4Std	Crofton4Min	Crofton4Max
 61.100	 -0.002	  0.035	 -0.087	  0.126	  5.016	  0.141	  4.838	  5.422	 -0.005	  0.226	 -0.164	  0.655	 -0.005	  0.133	 -0.174	  0.380
 61.150	 -0.001	  0.038	 -0.097	  0.099	  5.018	  0.145	  4.752	  5.336	 -0.003	  0.260	 -0.245	  0.572	 -0.003	  0.138	 -0.255	  0.298
 61.200	  0.001	  0.038	 -0.082	  0.088	  5.022	  0.164	  4.819	  5.339	  0.001	  0.288	 -0.327	  0.490	 -0.000	  0.155	 -0.192	  0.301
 61.250	 -0.002	  0.042	 -0.118	  0.111	  5.014	  0.182	  4.733	  5.316	 -0.019	  0.286	 -0.408	  0.408	 -0.007	  0.173	 -0.274	  0.279
 61.300	 -0.003	  0.048	 -0.094	  0.101	  5.009	  0.190	  4.648	  5.230	 -0.021	  0.286	 -0.489	  0.326	 -0.013	  0.180	 -0.355	  0.197
 61.350	 -0.001	  0.052	 -0.156	  0.115	  5.017	  0.180	  4.563	  5.296	 -0.004	  0.268	 -0.570	  0.244	 -0.005	  0.170	 -0.436	  0.259
 61.400	 -0.001	  0.058	 -0.217	  0.096	  5.016	  0.166	  4.477	  5.211	 -0.003	  0.237	 -0.651	  0.163	 -0.006	  0.158	 -0.517	  0.178
 61.450	 -0.000	  0.055	 -0.253	  0.110	  5.017	  0.126	  4.392	  5.125	 -0.015	  0.183	 -0.732	  0.081	 -0.006	  0.119	 -0.598	  0.096
 61.500	 -0.004	  0.048	 -0.213	  0.073	  5.020	  0.055	  4.522	  5.040	 -0.002	  0.026	 -0.407	  0.000	 -0.004	  0.052	 -0.476	  0.015
 61.550	  0.002	  0.031	 -0.114	  0.079	  5.022	  0.104	  4.954	  5.686	 -0.000	  0.168	 -0.081	  0.731	 -0.002	  0.099	 -0.066	  0.627
 61.600	 -0.000	  0.027	 -0.075	  0.160	  5.025	  0.154	  4.869	  5.600	  0.002	  0.234	 -0.162	  0.649	  0.000	  0.146	 -0.147	  0.545
 61.650	  0.002	  0.036	 -0.086	  0.115	  5.026	  0.183	  4.784	  5.514	  0.001	  0.273	 -0.243	  0.568	  0.001	  0.174	 -0.228	  0.464
 61.700	  0.000	  0.040	 -0.073	  0.161	  5.017	  0.181	  4.699	  5.429	 -0.002	  0.276	 -0.324	  0.486	 -0.008	  0.171	 -0.309	  0.382
 61.750	 -0.001	  0.045	 -0.084	  0.150	  5.025	  0.187	  4.765	  5.343	 -0.004	  0.292	 -0.405	  0.405	 -0.000	  0.177	 -0.247	  0.301
 61.800	  0.001	  0.051	 -0.104	  0.213	  5.023	  0.172	  4.743	  5.258	  0.006	  0.273	 -0.485	  0.324	 -0.003	  0.163	 -0.268	  0.220
 61.850	 -0.002	  0.054	 -0.116	  0.125	  5.019	  0.151	  4.658	  5.173	 -0.004	  0.261	 -0.566	  0.243	 -0.007	  0.144	 -0.349	  0.139
 61.900	  0.001	  0.053	 -0.094	  0.122	  5.027	  0.130	  4.662	  5.239	  0.001	  0.225	 -0.646	  0.162	  0.001	  0.123	 -0.346	  0.201
 61.950	 -0.000	  0.050	 -0.131	  0.118	  5.028	  0.127	  4.578	  5.304	  0.002	  0.171	 -0.726	  0.081	  0.001	  0.120	 -0.426	  0.263
 62.000	  0.001	  0.039	 -0.127	  0.105	  5.028	  0.102	  4.706	  5.219	 -0.001	  0.022	 -0.403	  0.000	  0.001	  0.097	 -0.305	  0.182
 62.050	 -0.001	  0.035	 -0.122	  0.093	  5.025	  0.142	  4.834	  5.347	 -0.000	  0.167	 -0.081	  0.725	 -0.002	  0.135	 -0.184	  0.302
 62.100	  0.001	  0.038	 -0.093	  0.089	  5.016	  0.159	  4.750	  5.262	 -0.012	  0.220	 -0.161	  0.644	 -0.011	  0.151	 -0.264	  0.222
 62.150	 -0.001	  0.039	 -0.089	  0.092	  5.034	  0.165	  4.665	  5.390	  0.021	  0.278	 -0.241	  0.563	  0.005	  0.157	 -0.344	  0.342
 62.200	 -0.001	  0.037	 -0.151	  0.104	  5.030	  0.161	  4.581	  5.305	  0.006	  0.291	 -0.322	  0.482	  0.001	  0.153	 -0.425	  0.262
 62.250	 -0.001	  0.042	 -0.147	  0.100	  5.025	  0.164	  4.797	  5.520	 -0.011	  0.286	 -0.402	  0.402	 -0.004	  0.155	 -0.221	  0.465
 62.300	  0.001	  0.044	 -0.118	  0.136	  5.027	  0.166	  4.713	  5.435	  0.003	  0.273	 -0.482	  0.321	 -0.002	  0.158	 -0.301	  0.384
 62.350	  0.002	  0.051	 -0.123	  0.139	  5.032	  0.173	  4.778	  5.351	  0.009	  0.257	 -0.561	  0.241	  0.002	  0.164	 -0.239	  0.304
 62.400	  0.000	  0.052	 -0.111	  0.142	  5.032	  0.158	  4.756	  5.266	 -0.000	  0.232	 -0.641	  0.160	  0.001	  0.150	 -0.260	  0.224
 62.450	  0.001	  0.050	 -0.116	  0.170	  5.035	  0.132	  4.672	  5.182	  0.006	  0.164	 -0.721	  0.080	  0.004	  0.125	 -0.340	  0.143
 62.500	  0.001	  0.045	 -0.129	  0.115	  5.032	  0.086	  4.799	  5.098	 -0.001	  0.022	 -0.400	  0.000	  0.001	  0.081	 -0.220	  0.063
 62.550	  0.000	  0.041	 -0.110	  0.094	  5.031	  0.106	  4.865	  5.435	  0.003	  0.171	 -0.080	  0.719	 -0.001	  0.100	 -0.158	  0.383
 62.600	  0.001	  0.032	 -0.115	  0.104	  5.029	  0.128	  4.930	  5.438	 -0.001	  0.229	 -0.160	  0.639	 -0.003	  0.122	 -0.097	  0.385
 62.650	  0.001	  0.027	 -0.063	  0.091	  5.028	  0.162	  4.846	  5.354	 -0.007	  0.257	 -0.239	  0.559	 -0.004	  0.154	 -0.176	  0.305
 62.700	  0.000	  0.034	 -0.077	  0.085	  5.030	  0.180	  4.762	  5.332	 -0.008	  0.279	 -0.319	  0.478	 -0.003	  0.171	 -0.256	  0.284
 62.750	 -0.001	  0.045	 -0.139	  0.079	  5.029	  0.181	  4.679	  5.248	 -0.001	  0.284	 -0.398	  0.398	 -0.003	  0.172	 -0.335	  0.204
 62.800	 -0.001	  0.052	 -0.121	  0.105	  5.027	  0.182	  4.596	  5.312	 -0.005	  0.281	 -0.478	  0.318	 -0.005	  0.172	 -0.415	  0.265
 62.850	  0.001	  0.054	 -0.159	  0.099	  5.033	  0.167	  4.512	  5.229	 -0.005	  0.258	 -0.557	  0.239	 -0.000	  0.158	 -0.494	  0.185
 62.900	 -0.001	  0.054	 -0.229	  0.101	  5.031	  0.138	  4.429	  5.145	 -0.001	  0.231	 -0.636	  0.159	 -0.003	  0.131	 -0.573	  0.105
 62.950	 -0.003	  0.051	 -0.291	  0.079	  5.031	  0.101	  4.643	  5.210	 -0.006	  0.173	 -0.715	  0.079	 -0.003	  0.096	 -0.371	  0.166
 63.000	 -0.002	  0.042	 -0.144	  0.153	  5.033	  0.084	  4.769	  5.274	 -0.003	  0.033	 -0.397	  0.000	 -0.002	  0.079	 -0.252	  0.227
 63.050	 -0.001	  0.033	 -0.086	  0.106	  5.035	  0.133	  4.895	  5.609	 -0.002	  0.165	 -0.079	  0.714	 -0.000	  0.126	 -0.133	  0.544
 63.100	 -0.000	  0.029	 -0.061	  0.099	  5.031	  0.154	  4.812	  5.525	 -0.007	  0.219	 -0.158	  0.634	 -0.004	  0.146	 -0.212	  0.464
 63.150	 -0.000	  0.033	 -0.075	  0.148	  5.032	  0.166	  4.729	  5.442	 -0.006	  0.254	 -0.238	  0.554	 -0.004	  0.157	 -0.291	  0.385
 63.200	  0.001	  0.043	 -0.098	  0.125	  5.039	  0.171	  4.793	  5.358	  0.012	  0.270	 -0.316	  0.475	  0.003	  0.162	 -0.230	  0.305
 63.250	 -0.001	  0.046	 -0.081	  0.134	  5.032	  0.161	  4.711	  5.275	 -0.009	  0.283	 -0.395	  0.395	 -0.004	  0.152	 -0.309	  0.226
 63.300	  0.001	  0.046	 -0.088	  0.143	  5.034	  0.151	  4.775	  5.339	 -0.002	  0.278	 -0.474	  0.316	 -0.002	  0.143	 -0.248	  0.287
 63.350	 -0.001	  0.047	 -0.110	  0.143	  5.033	  0.159	  4.693	  5.256	 -0.003	  0.261	 -0.552	  0.237	 -0.004	  0.151	 -0.327	  0.207
 63.400	  0.002	  0.050	 -0.125	  0.096	  5.043	  0.148	  4.610	  5.320	  0.012	  0.216	 -0.631	  0.158	  0.005	  0.140	 -0.405	  0.268
 63.450	 -0.002	  0.050	 -0.132	  0.081	  5.030	  0.139	  4.528	  5.237	 -0.006	  0.174	 -0.709	  0.079	 -0.007	  0.132	 -0.484	  0.189
 63.500	  0.000	  0.043	 -0.132	  0.105	  5.036	  0.100	  4.653	  5.154	 -0.001	  0.022	 -0.394	  0.000	 -0.002	  0.095	 -0.365	  0.110
 63.550	  0.002	  0.035	 -0.100	  0.082	  5.036	  0.122	  4.778	  5.279	 -0.006	  0.168	 -0.079	  0.708	 -0.002	  0.116	 -0.247	  0.228
 63.600	  0.000	  0.034	 -0.091	  0.090	  5.040	  0.132	  4.696	  5.403	  0.006	  0.223	 -0.157	  0.629	  0.002	  0.125	 -0.325	  0.346
 63.650	  0.001	  0.034	 -0.083	  0.090	  5.037	  0.129	  4.906	  5.467	 -0.003	  0.244	 -0.236	  0.550	 -0.002	  0.122	 -0.126	  0.406
 63.700	 -0.001	  0.036	 -0.099	  0.089	  5.030	  0.158	  4.824	  5.531	 -0.011	  0.268	 -0.314	  0.471	 -0.009	  0.150	 -0.204	  0.466
 63.750	 -0.000	  0.037	 -0.091	  0.222	  5.034	  0.173	  4.742	  5.448	 -0.009	  0.276	 -0.392	  0.392	 -0.006	  0.164	 -0.283	  0.387
 63.800	 -0.001	  0.045	 -0.083	  0.159	  5.030	  0.174	  4.806	  5.365	 -0.012	  0.273	 -0.470	  0.313	 -0.009	  0.165	 -0.222	  0.308
 63.850	  0.001	  0.052	 -0.107	  0.158	  5.039	  0.168	  4.784	  5.283	 -0.002	  0.251	 -0.548	  0.235	 -0.001	  0.160	 -0.243	  0.230
 63.900	  0.000	  0.054	 -0.115	  0.142	  5.038	  0.151	  4.702	  5.200	  0.001	  0.219	 -0.626	  0.156	 -0.003	  0.143	 -0.321	  0.151
 63.950	  0.002	  0.052	 -0.131	  0.133	  5.042	  0.111	  4.620	  5.118	 -0.002	  0.169	 -0.704	  0.078	  0.001	  0.105	 -0.399	  0.073
 64.000	 -0.000	  0.040	 -0.147	  0.187	  5.040	  0.028	  4.830	  5.182	 -0.002	  0.025	 -0.391	  0.000	 -0.002	  0.027	 -0.201	  0.133
 64.050	  0.001	  0.030	 -0.078	  0.077	  5.034	  0.113	  4.954	  5.451	 -0.008	  0.160	 -0.078	  0.703	 -0.007	  0.107	 -0.083	  0.388
 64.100	 -0.000	  0.028	 -0.079	  0.084	  5.036	  0.146	  4.872	  5.369	 -0.012	  0.221	 -0.156	  0.624	 -0.006	  0.139	 -0.161	  0.309
 64.150	 -0.003	  0.033	 -0.134	  0.113	  5.034	  0.163	  4.790	  5.347	 -0.008	  0.245	 -0.234	  0.546	 -0.009	  0.154	 -0.239	  0.288
 64.200	  0.000	  0.037	 -0.112	  0.096	  5.043	  0.173	  4.709	  5.265	  0.005	  0.277	 -0.312	  0.467	 -0.000	  0.164	 -0.317	  0.210
 64.250	  0.001	  0.043	 -0.113	  0.087	  5.046	  0.171	  4.627	  5.328	 -0.002	  0.273	 -0.389	  0.389	  0.003	  0.162	 -0.394	  0.270
 64.300	  0.000	  0.048	 -0.122	  0.109	  5.039	  0.158	  4.546	  5.246	 -0.001	  0.270	 -0.467	  0.311	 -0.005	  0.150	 -0.472	  0.192
 64.350	  0.001	  0.050	 -0.124	  0.099	  5.045	  0.134	  4.754	  5.309	  0.004	  0.255	 -0.544	  0.233	  0.001	  0.127	 -0.275	  0.251
 64.400	  0.002	  0.048	 -0.125	  0.090	  5.050	  0.135	  4.673	  5.372	  0.007	  0.223	 -0.621	  0.155	  0.005	  0.128	 -0.352	  0.311
 64.450	 -0.002	  0.044	 -0.135	  0.111	  5.039	  0.125	  4.796	  5.290	 -0.004	  0.166	 -0.698	  0.078	 -0.005	  0.118	 -0.235	  0.233
 64.500	 -0.000	  0.038	 -0.190	  0.124	  5.037	  0.097	  4.920	  5.209	  0.000	  0.000	  0.000	  0.000	 -0.008	  0.092	 -0.119	  0.155
 64.550	  0.003	  0.036	 -0.069	  0.129	  5.044	  0.124	  4.838	  5.536	 -0.007	  0.152	 -0.077	  0.697	 -0.001	  0.118	 -0.196	  0.465
 64.600	 -0.001	  0.038	 -0.087	  0.119	  5.045	  0.145	  4.757	  5.454	 -0.001	  0.213	 -0.155	  0.619	 -0.001	  0.137	 -0.273	  0.387
 64.650	 -0.002	  0.034	 -0.112	  0.102	  5.041	  0.149	  4.820	  5.373	 -0.004	  0.248	 -0.232	  0.541	 -0.005	  0.141	 -0.214	  0.310
 64.700	 -0.001	  0.035	 -0.076	  0.122	  5.045	  0.143	  4.739	  5.291	 -0.002	  0.269	 -0.309	  0.464	 -0.002	  0.135	 -0.291	  0.232
 64.750	 -0.001	  0.038	 -0.094	  0.157	  5.042	  0.160	  4.803	  5.354	 -0.007	  0.270	 -0.386	  0.386	 -0.004	  0.152	 -0.231	  0.291
 64.800	  0.000	  0.045	 -0.149	  0.116	  5.040	  0.173	  4.722	  5.272	 -0.001	  0.277	 -0.463	  0.309	 -0.007	  0.164	 -0.308	  0.214
 64.850	  0.001	  0.046	 -0.144	  0.113	  5.055	  0.160	  4.641	  5.335	  0.014	  0.248	 -0.540	  0.231	  0.007	  0.152	 -0.385	  0.273
 64.900	 -0.000	  0.048	 -0.162	  0.088	  5.048	  0.149	  4.560	  5.254	 -0.000	  0.217	 -0.616	  0.154	  0.000	  0.141	 -0.462	  0.196
 64.950	  0.001	  0.050	 -0.150	  0.107	  5.046	  0.133	  4.480	  5.173	  0.001	  0.166	 -0.693	  0.077	 -0.001	  0.126	 -0.539	  0.118
 65.000	 -0.000	  0.045	 -0.137	  0.111	  5.049	  0.072	  4.805	  5.092	 -0.000	  0.012	 -0.385	  0.000	  0.001	  0.069	 -0.231	  0.041
 65.050	  0.001	  0.036	 -0.140	  0.078	  5.050	  0.095	  4.868	  5.417	  0.005	  0.173	 -0.077	  0.692	  0.001	  0.090	 -0.171	  0.349
 65.100	  0.001	  0.025	 -0.068	  0.089	  5.048	  0.132	  4.931	  5.622	 -0.002	  0.216	 -0.154	  0.614	 -0.001	  0.126	 -0.112	  0.543
 65.150	 -0.000	  0.027	 -0.072	  0.071	  5.042	  0.162	  4.850	  5.541	 -0.010	  0.250	 -0.230	  0.537	 -0.007	  0.154	 -0.189	  0.466
 65.200	 -0.001	  0.035	 -0.083	  0.097	  5.051	  0.182	  4.770	  5.460	  0.006	  0.272	 -0.307	  0.460	  0.001	  0.173	 -0.265	  0.389
 65.250	  0.003	  0.043	 -0.101	  0.093	  5.055	  0.180	  4.832	  5.379	  0.005	  0.273	 -0.383	  0.383	  0.005	  0.171	 -0.206	  0.312
 65.300	  0.001	  0.046	 -0.097	  0.127	  5.047	  0.167	  4.752	  5.299	  0.009	  0.259	 -0.459	  0.306	 -0.003	  0.158	 -0.283	  0.235
 65.350	  0.001	  0.049	 -0.094	  0.137	  5.054	  0.151	  4.731	  5.218	  0.011	  0.243	 -0.536	  0.230	  0.004	  0.143	 -0.303	  0.159
 65.400	  0.000	  0.048	 -0.127	  0.118	  5.053	  0.115	  4.734	  5.138	  0.007	  0.210	 -0.612	  0.153	  0.002	  0.109	 -0.300	  0.082
 65.450	  0.000	  0.046	 -0.191	  0.114	  5.050	  0.107	  4.654	  5.200	 -0.000	  0.160	 -0.688	  0.076	 -0.001	  0.101	 -0.376	  0.141
 65.500	  0.001	  0.037	 -0.165	  0.095	  5.050	  0.089	  4.776	  5.262	 -0.002	  0.024	 -0.382	  0.000	 -0.001	  0.084	 -0.262	  0.199
 65.550	  0.003	  0.030	 -0.095	  0.105	  5.058	  0.134	  4.897	  5.383	  0.004	  0.161	 -0.076	  0.686	  0.006	  0.127	 -0.147	  0.313
 65.600	 -0.001	  0.031	 -0.092	  0.071	  5.044	  0.146	  4.817	  5.302	 -0.002	  0.225	 -0.152	  0.610	 -0.008	  0.138	 -0.223	  0.237
 65.650	  0.001	  0.035	 -0.096	  0.111	  5.050	  0.161	  4.737	  5.281	 -0.013	  0.238	 -0.228	  0.533	 -0.002	  0.152	 -0.299	  0.216
 65.700	 -0.001	  0.041	 -0.204	  0.106	  5.051	  0.163	  4.657	  5.343	  0.007	  0.268	 -0.304	  0.457	 -0.002	  0.154	 -0.375	  0.275
 65.750	  0.000	  0.042	 -0.194	  0.071	  5.048	  0.149	  4.720	  5.263	 -0.008	  0.271	 -0.380	  0.380	 -0.005	  0.142	 -0.316	  0.198
 65.800	  0.001	  0.040	 -0.103	  0.088	  5.054	  0.153	  4.782	  5.466	  0.002	  0.257	 -0.456	  0.304	  0.000	  0.145	 -0.258	  0.391
 65.850	  0.002	  0.045	 -0.108	  0.098	  5.057	  0.158	  4.702	  5.386	  0.003	  0.244	 -0.532	  0.228	  0.003	  0.150	 -0.333	  0.315
 65.900	  0.000	  0.048	 -0.112	  0.078	  5.055	  0.151	  4.764	  5.306	  0.006	  0.211	 -0.607	  0.152	  0.001	  0.143	 -0.275	  0.239
 65.950	 -0.002	  0.047	 -0.117	  0.109	  5.051	  0.132	  4.743	  5.226	 -0.001	  0.164	 -0.682	  0.076	 -0.004	  0.126	 -0.295	  0.163
 66.000	 -0.003	  0.040	 -0.130	  0.089	  5.052	  0.095	  4.864	  5.146	 -0.001	  0.017	 -0.379	  0.000	 -0.003	  0.090	 -0.181	  0.087
 66.050	  0.001	  0.036	 -0.077	  0.106	  5.060	  0.114	  4.784	  5.466	  0.006	  0.162	 -0.076	  0.681	  0.005	  0.108	 -0.257	  0.389
 66.100	  0.001	  0.033	 -0.082	  0.093	  5.062	  0.124	  4.846	  5.386	  0.014	  0.225	 -0.151	  0.605	  0.006	  0.117	 -0.198	  0.314
 66.150	  0.002	  0.029	 -0.059	  0.087	  5.061	  0.146	  4.908	  5.389	  0.012	  0.251	 -0.227	  0.529	  0.005	  0.138	 -0.140	  0.316
 66.200	  0.000	  0.031	 -0.071	  0.074	  5.051	  0.164	  4.829	  5.309	 -0.006	  0.266	 -0.302	  0.453	 -0.005	  0.155	 -0.216	  0.240
 66.250	 -0.001	  0.037	 -0.099	  0.082	  5.052	  0.175	  4.750	  5.288	 -0.005	  0.270	 -0.377	  0.377	 -0.004	  0.166	 -0.291	  0.220
 66.300	  0.000	  0.045	 -0.134	  0.112	  5.059	  0.175	  4.671	  5.350	  0.001	  0.263	 -0.452	  0.302	  0.003	  0.166	 -0.366	  0.278
 66.350	 -0.001	  0.050	 -0.205	  0.070	  5.054	  0.161	  4.592	  5.270	 -0.002	  0.242	 -0.528	  0.226	 -0.003	  0.152	 -0.441	  0.202
 66.400	  0.001	  0.051	 -0.283	  0.093	  5.057	  0.137	  4.513	  5.191	 -0.000	  0.212	 -0.602	  0.151	 -0.000	  0.130	 -0.516	  0.127
 66.450	  0.003	  0.042	 -0.209	  0.086	  5.060	  0.092	  4.434	  5.112	  0.002	  0.156	 -0.677	  0.075	  0.002	  0.087	 -0.591	  0.051
 66.500	  0.001	  0.034	 -0.107	  0.080	  5.053	  0.052	  4.834	  5.313	 -0.000	  0.012	 -0.376	  0.000	 -0.005	  0.050	 -0.212	  0.242
 66.550	  0.001	  0.030	 -0.092	  0.080	  5.057	  0.117	  4.954	  5.630	 -0.001	  0.158	 -0.075	  0.676	 -0.001	  0.111	 -0.099	  0.542
 66.600	 -0.001	  0.027	 -0.091	  0.153	  5.050	  0.138	  4.875	  5.551	 -0.005	  0.206	 -0.150	  0.601	 -0.008	  0.131	 -0.174	  0.467
 66.650	  0.001	  0.032	 -0.091	  0.096	  5.060	  0.165	  4.796	  5.472	  0.004	  0.245	 -0.225	  0.525	  0.001	  0.157	 -0.249	  0.391
 66.700	  0.002	  0.037	 -0.083	  0.096	  5.071	  0.168	  4.858	  5.393	  0.013	  0.264	 -0.300	  0.450	  0.011	  0.159	 -0.191	  0.316
 66.750	 -0.000	  0.041	 -0.097	  0.110	  5.056	  0.156	  4.779	  5.314	 -0.001	  0.258	 -0.375	  0.375	 -0.003	  0.148	 -0.266	  0.241
 66.800	 -0.002	  0.046	 -0.111	  0.103	  5.049	  0.145	  4.758	  5.235	 -0.019	  0.261	 -0.449	  0.299	 -0.010	  0.138	 -0.286	  0.166
 66.850	  0.001	  0.045	 -0.096	  0.096	  5.064	  0.134	  4.762	  5.296	  0.018	  0.237	 -0.524	  0.224	  0.004	  0.127	 -0.283	  0.223
 66.900	  0.001	  0.042	 -0.103	  0.089	  5.064	  0.136	  4.683	  5.217	  0.006	  0.206	 -0.598	  0.149	  0.003	  0.129	 -0.358	  0.148
 66.950	 -0.000	  0.042	 -0.132	  0.088	  5.062	  0.127	  4.605	  5.278	  0.006	  0.151	 -0.672	  0.075	  0.001	  0.120	 -0.432	  0.205
 67.000	 -0.002	  0.044	 -0.224	  0.095	  5.053	  0.098	  4.921	  5.199	 -0.001	  0.017	 -0.373	  0.000	 -0.007	  0.093	 -0.133	  0.131
 67.050	 -0.000	  0.037	 -0.168	  0.087	  5.058	  0.119	  4.842	  5.317	 -0.005	  0.156	 -0.075	  0.671	 -0.003	  0.113	 -0.208	  0.242
 67.100	 -0.000	  0.032	 -0.083	  0.108	  5.059	  0.138	  4.764	  5.296	 -0.001	  0.206	 -0.149	  0.596	 -0.002	  0.131	 -0.282	  0.222
 67.150	  0.002	  0.032	 -0.098	  0.072	  5.058	  0.134	  4.686	  5.357	 -0.003	  0.239	 -0.223	  0.521	 -0.004	  0.127	 -0.356	  0.279
 67.200	 -0.001	  0.034	 -0.091	  0.106	  5.063	  0.144	  4.886	  5.556	  0.006	  0.261	 -0.298	  0.446	  0.001	  0.137	 -0.167	  0.468
 67.250	 -0.002	  0.036	 -0.120	  0.147	  5.051	  0.152	  4.808	  5.477	 -0.014	  0.261	 -0.372	  0.372	 -0.011	  0.144	 -0.242	  0.393
 67.300	 -0.002	  0.042	 -0.142	  0.139	  5.057	  0.163	  4.730	  5.399	 -0.004	  0.255	 -0.446	  0.297	 -0.006	  0.154	 -0.316	  0.318
 67.350	  0.001	  0.044	 -0.087	  0.131	  5.061	  0.161	  4.791	  5.321	 -0.004	  0.239	 -0.520	  0.223	 -0.002	  0.152	 -0.258	  0.244
 67.400	  0.002	  0.049	 -0.102	  0.137	  5.063	  0.146	  4.770	  5.243	  0.001	  0.210	 -0.593	  0.148	 -0.000	  0.138	 -0.278	  0.170
 67.450	  0.003	  0.048	 -0.124	  0.100	  5.068	  0.109	  4.693	  5.165	  0.004	  0.155	 -0.667	  0.074	  0.004	  0.104	 -0.352	  0.095
 67.500	 -0.001	  0.040	 -0.174	  0.106	  5.063	  0.054	  4.810	  5.087	 -0.000	  0.012	 -0.370	  0.000	 -0.001	  0.051	 -0.241	  0.021
 67.550	  0.001	  0.027	 -0.056	  0.062	  5.065	  0.097	  5.009	  5.480	  0.005	  0.162	 -0.074	  0.666	  0.001	  0.092	 -0.053	  0.394
 67.600	  0.001	  0.023	 -0.058	  0.109	  5.061	  0.138	  4.931	  5.402	 -0.003	  0.208	 -0.148	  0.592	 -0.003	  0.131	 -0.127	  0.320
 67.650	 -0.002	  0.028	 -0.080	  0.086	  5.058	  0.151	  4.854	  5.324	 -0.004	  0.240	 -0.222	  0.517	 -0.007	  0.143	 -0.201	  0.246
 67.700	  0.001	  0.036	 -0.075	  0.091	  5.068	  0.164	  4.776	  5.303	  0.005	  0.260	 -0.295	  0.443	  0.002	  0.156	 -0.274	  0.226
 67.750	 -0.000	  0.041	 -0.098	  0.082	  5.065	  0.163	  4.699	  5.363	 -0.004	  0.260	 -0.369	  0.369	 -0.001	  0.155	 -0.348	  0.282
 67.800	 -0.002	  0.045	 -0.114	  0.087	  5.059	  0.157	  4.622	  5.286	 -0.010	  0.257	 -0.442	  0.295	 -0.006	  0.149	 -0.421	  0.208
 67.850	  0.002	  0.045	 -0.150	  0.092	  5.066	  0.136	  4.545	  5.208	  0.007	  0.235	 -0.516	  0.221	 -0.000	  0.129	 -0.495	  0.134
 67.900	  0.002	  0.044	 -0.207	  0.076	  5.063	  0.116	  4.742	  5.405	  0.001	  0.205	 -0.589	  0.147	 -0.003	  0.110	 -0.308	  0.321
 67.950	  0.001	  0.044	 -0.202	  0.115	  5.066	  0.111	  4.859	  5.328	  0.003	  0.153	 -0.662	  0.074	 -0.001	  0.105	 -0.197	  0.247
 68.000	 -0.001	  0.035	 -0.136	  0.105	  5.070	  0.096	  4.782	  5.250	 -0.001	  0.020	 -0.368	  0.000	  0.003	  0.091	 -0.270	  0.173
 68.050	  0.000	  0.029	 -0.069	  0.096	  5.063	  0.127	  4.899	  5.560	 -0.004	  0.152	 -0.073	  0.661	 -0.004	  0.120	 -0.160	  0.467
 68.100	 -0.000	  0.030	 -0.065	  0.120	  5.065	  0.140	  4.822	  5.483	 -0.008	  0.200	 -0.147	  0.587	 -0.003	  0.133	 -0.233	  0.393
 68.150	  0.001	  0.035	 -0.102	  0.124	  5.066	  0.151	  4.882	  5.405	 -0.002	  0.240	 -0.220	  0.514	 -0.003	  0.143	 -0.177	  0.320
 68.200	 -0.001	  0.035	 -0.064	  0.128	  5.068	  0.144	  4.805	  5.328	 -0.006	  0.255	 -0.293	  0.440	 -0.001	  0.136	 -0.250	  0.246
 68.250	 -0.003	  0.034	 -0.067	  0.091	  5.062	  0.140	  4.865	  5.331	 -0.014	  0.255	 -0.366	  0.366	 -0.007	  0.133	 -0.194	  0.249
 68.300	 -0.002	  0.038	 -0.097	  0.087	  5.060	  0.151	  4.788	  5.310	 -0.019	  0.251	 -0.439	  0.293	 -0.009	  0.144	 -0.267	  0.229
 68.350	  0.001	  0.044	 -0.107	  0.098	  5.075	  0.152	  4.711	  5.233	  0.008	  0.235	 -0.512	  0.219	  0.005	  0.144	 -0.340	  0.156
 68.400	 -0.002	  0.048	 -0.117	  0.088	  5.061	  0.152	  4.635	  5.293	 -0.006	  0.214	 -0.585	  0.146	 -0.008	  0.144	 -0.412	  0.212
 68.450	 -0.003	  0.046	 -0.147	  0.084	  5.061	  0.131	  4.558	  5.216	 -0.007	  0.161	 -0.657	  0.073	 -0.008	  0.124	 -0.485	  0.138
 68.500	 -0.001	  0.040	 -0.143	  0.067	  5.065	  0.086	  4.867	  5.139	 -0.001	  0.016	 -0.365	  0.000	 -0.005	  0.081	 -0.193	  0.065
 68.550	  0.000	  0.034	 -0.147	  0.090	  5.065	  0.102	  4.790	  5.311	 -0.007	  0.146	 -0.073	  0.656	 -0.005	  0.097	 -0.266	  0.228
 68.600	  0.002	  0.031	 -0.143	  0.093	  5.070	  0.114	  4.986	  5.642	  0.002	  0.205	 -0.146	  0.583	 -0.001	  0.108	 -0.081	  0.541
 68.650	  0.000	  0.023	 -0.073	  0.056	  5.071	  0.144	  4.909	  5.565	  0.001	  0.237	 -0.218	  0.510	  0.000	  0.137	 -0.153	  0.468
 68.700	 -0.000	  0.029	 -0.070	  0.139	  5.075	  0.162	  4.833	  5.488	  0.003	  0.255	 -0.291	  0.437	  0.003	  0.154	 -0.226	  0.395
 68.750	 -0.003	  0.035	 -0.080	  0.149	  5.064	  0.161	  4.757	  5.412	 -0.015	  0.259	 -0.364	  0.364	 -0.008	  0.153	 -0.299	  0.322
